EarthquakeId,EarthquakeTime,EarthquakeLatitude,EarthquakeLongitude,EarthquakeDepth,EarthquakeMagnitude,EarthquakeMagnitudeType,Network,DataProvider,StationCode,StationID,StationDescription,StationLatitude,StationLongitude,StationElevation,SamplingRate,BackAzimuth,EpicentralDistance,HypocentralDistance,SourceFile,RuptureDistance,RuptureDistanceVar,JoynerBooreDistance,JoynerBooreDistanceVar,GC2_rx,GC2_ry,GC2_ry0,GC2_U,GC2_T,H1Lowpass,H1Highpass,H2Lowpass,H2Highpass,DURATION5-75,DURATION5-95,PGA,PGV,SA(0.010),SA(0.020),SA(0.030),SA(0.050),SA(0.075),SA(0.100),SA(0.150),SA(0.200),SA(0.250),SA(0.300),SA(0.400),SA(0.500),SA(0.750),SA(1.000),SA(1.500),SA(2.000),SA(3.000),SA(4.000),SA(5.000),SA(7.500),SA(10.000),SORTED_DURATION,Vs30,Z1.0,Z2.5
us7000e9mr,2021-06-04T08:17:00.663000Z,42.2405,-126.218,13.91,5.9,mww,UO,IRIS-DMC,PF27,UO.PF27.HH,"Portland, OR, USA",45.54469,-122.76002,332.0,100,218.33,460.32,460.31,UO.PF27..HHN.mseed,456.18,8.96,455.96,9.09,,,,,,8.24692,0.02358,8.24692,0.02358,,,0.0024651259,0.022382228,-0.002475029,-0.0024983571,-0.0025453103,-0.0027425797,-0.0033750193,-0.0080070814,-0.010459159,0.0076402153,0.0063748018,0.0061777074,0.0044669287,0.0063753224,0.0032192165,0.004007223,0.0037725422,0.0038982313,0.0048807203,0.0087491741,0.0082818051,0.0054871131,0.0053315942,,344.0,162.0,2160.0
us7000e9mr,2021-06-04T08:17:00.663000Z,42.2405,-126.218,13.91,5.9,mww,UO,IRIS-DMC,PF29,UO.PF29.HN,"Portland, OR, USA",45.4765,-122.52631,84.7,200,220.83,466.12,466.02,UO.PF29..HNE.mseed,461.97,8.96,461.76,9.09,,,,,,6.48537,0.03805,6.48537,0.03805,,,0.0034775293,0.023808996,-0.0034817353,-0.0034919122,-0.0035081459,-0.0035576225,-0.0037041722,-0.0039116668,-0.006277746,0.011203116,0.014443836,0.012943962,0.0097181136,0.006022568,0.0048135358,0.0050516008,0.0049307197,0.0052690252,0.0059026509,0.0090064077,0.010429455,0.0048699444,0.0039632067,,301.0,294.0,609.0
us7000e9mr,2021-06-04T08:17:00.663000Z,42.2405,-126.218,13.91,5.9,mww,UO,IRIS-DMC,PF31,UO.PF31.HN,"Portland, OR, USA",45.50859,-122.4851,78.0,200,220.87,470.92,470.82,UO.PF31..HNN.mseed,466.78,8.96,466.56,9.09,,,,,,6.72961,0.0175,6.72961,0.0175,,,0.0026256517,0.024976667,-0.0026260238,-0.0026272903,-0.0026292614,-0.0026644577,-0.0028150221,-0.0031132274,-0.0052411733,0.006287834,0.0074523936,0.0082066068,0.0062593267,0.0033861609,0.0030766899,0.0043316287,0.0042372324,0.0047684813,0.0051091503,0.010135402,0.012055414,0.0052351255,0.0041305427,,301.0,331.0,611.0
us7000e9mr,2021-06-04T08:17:00.663000Z,42.2405,-126.218,13.91,5.9,mww,UO,IRIS-DMC,RDEO,UO.RDEO.HN,"St. Paul, OR, USA",45.21451,-122.97522,52.6,200,219.47,421.17,421.17,UO.RDEO..HNE.mseed,417.05,8.94,416.82,9.08,,,,,,9.38608,0.03162,9.38608,0.03162,,,0.010789741,0.080684984,-0.010791366,-0.010795683,-0.010806632,-0.010890183,-0.010915982,-0.010897327,0.010968355,0.011167472,0.010960292,0.014111245,0.010883527,0.011109206,0.011099843,0.013031782,0.015713372,0.019169974,0.02417328,0.045952435,0.046146704,0.013815275,0.0074332412,,301.0,268.0,1639.0
us7000e9mr,2021-06-04T08:17:00.663000Z,42.2405,-126.218,13.91,5.9,mww,UO,IRIS-DMC,SAUVY,UO.SAUVY.HN,"Portland, OR, USA",45.65675,-122.83434,15.6,200,216.77,466.66,466.67,UO.SAUVY..HNZ.mseed,462.52,8.96,462.3,9.09,,,,,,11.71693,0.03162,11.71693,0.03162,,,0.0064364931,0.023875987,-0.0064458124,-0.0064617663,-0.0065175618,-0.006807544,-0.0077170411,-0.011044891,0.015384365,0.018626599,0.021599259,0.017241954,0.01454512,0.011780901,0.012580063,0.030643006,0.0097937828,0.0041230355,0.0045096315,0.0067633447,0.0090789295,0.0053525581,0.0041814418,,120.0,223.0,1403.0
us7000e9mr,2021-06-04T08:17:00.663000Z,42.2405,-126.218,13.91,5.9,mww,UW,IRIS-DMC,BULL,UW.BULL.HN,"Portland Water Bureau Bull Run Reservoir, OR, USA",45.44589,-122.15589,222.0,200,223.95,483.14,482.95,UW.BULL..HNN.mseed,478.99,8.96,478.78,9.09,,,,,,5.19524,0.03533,5.19524,0.03533,,,0.0013455965,0.016864796,-0.0013456413,-0.0013457988,-0.0013460674,-0.0013475198,-0.0013551886,-0.0013557221,-0.0015641864,-0.001885174,0.0024592413,0.0024306964,0.003223059,0.0021149918,0.0016894484,0.001738591,0.0018249478,0.0017838739,0.0020838916,0.0030054364,0.0035853391,0.0041851588,0.0031068735,,342.0,161.0,989.0
us7000e9mr,2021-06-04T08:17:00.663000Z,42.2405,-126.218,13.91,5.9,mww,UW,IRIS-DMC,LCCR,UW.LCCR.HH,"Clarks, OR, USA",45.2059,-122.4784,271.0,100,223.75,446.39,446.26,UW.LCCR..HHN.mseed,442.26,8.95,442.03,9.09,,,,,,16.49385,0.0185,16.49385,0.0185,,,0.0080162508,0.021826072,-0.0080710377,-0.0081407175,-0.0082668227,-0.0086391024,-0.011042861,0.012636845,0.013986955,0.026453649,0.020261945,0.020532582,0.014872793,0.011383996,0.015450779,0.010244989,0.011566743,0.0095994707,0.0047108878,0.0061619564,0.0073387942,0.0043721494,0.0038888015,,464.0,218.0,363.0
us7000e9mr,2021-06-04T08:17:00.663000Z,42.2405,-126.218,13.91,5.9,mww,UW,IRIS-DMC,RBOK,UW.RBOK.HN,"NE Rocky Butte, Portland, OR, USA",45.5406,-122.5653,159.5,200,219.96,469.57,469.5,UW.RBOK..HNN.mseed,465.42,8.96,465.21,9.09,,,,,,6.72961,0.02629,6.72961,0.02629,,,0.0038522305,0.022631015,-0.003859853,-0.0038800271,-0.003923779,-0.004365063,-0.0044135522,-0.0053246421,-0.0098688487,0.013299493,0.010854871,0.012205794,0.011220423,0.009341101,0.006984683,0.0083062395,0.0066952901,0.0055501249,0.005584796,0.0089743155,0.0089521927,0.0055940322,0.0044341023,,387.0,343.0,731.0
us7000h21e,2022-04-14T01:21:15.822000Z,43.1739,-126.0453,10.0,4.2,mb,GS,IRIS-DMC,TAUL4,GS.TAUL4.HH,"Twin Oaks Nursery, Hillsboro, OR, USA",45.43979,-122.94233,55.5,100,225.61,353.07,352.86,GS.TAUL4..HHE.mseed,352.47,0.25,352.33,0.26,,,,,,6.25,0.72893,6.25,0.72893,,,0.00065869957,0.00050394212,-0.00066075977,-0.00066327943,-0.00067152237,-0.0006902373,-0.00073791328,-0.00088441526,-0.0017803624,-0.0018711494,0.0021908232,0.0026977008,0.0014833438,0.0012365628,0.0016404502,0.0012309601,-0.00029975634,-0.00010333247,-3.9728489e-05,-2.2344967e-05,-1.4768127e-05,-7.522467e-06,-4.8796872e-06,,255.0,183.0,3450.0
us7000h21e,2022-04-14T01:21:15.822000Z,43.1739,-126.0453,10.0,4.2,mb,GS,IRIS-DMC,TAUL6,GS.TAUL6.HH,"Scott land and timber, Gaston, OR, USA",45.51379,-123.2353,246.5,100,221.74,343.19,343.08,GS.TAUL6..HHZ.mseed,342.6,0.25,342.46,0.26,,,,,,27.73924,0.75464,27.73924,0.75464,,,0.00061391243,0.00018133459,-0.0012318953,-0.0008931934,-0.0006618608,0.00071913315,0.0014002696,0.001353543,0.0032272082,0.0011618396,0.00065368582,0.00071084326,0.00047050037,0.00049030293,0.00046179774,0.00016760455,-6.3102027e-05,-2.7399191e-05,-9.6512357e-06,-5.4680882e-06,-3.7505303e-06,-2.0174531e-06,-1.4211565e-06,,464.0,90.0,-1e+20
us7000h21e,2022-04-14T01:21:15.822000Z,43.1739,-126.0453,10.0,4.2,mb,UO,IRIS-DMC,GROV,UO.GROV.HH,"Forest Grove, OR, USA",45.53767,-123.15748,99.0,100,222.25,349.23,349.1,UO.GROV..HHN.mseed,348.64,0.25,348.5,0.26,,,,,,6.47041,0.8088,6.47041,0.8088,,,0.0015688345,0.00069832039,-0.0015770951,-0.0015847051,-0.0015959529,-0.001631712,-0.0017596397,-0.0019803593,-0.0042546487,0.0066123763,0.00517601,0.0046302818,0.0030355364,0.0020705331,0.0011514763,-0.00071373362,-0.00014149217,-7.1086367e-05,-2.9683488e-05,-1.8351788e-05,-1.261601e-05,-6.5108979e-06,-4.5713081e-06,,344.0,150.0,2095.0
us7000h21e,2022-04-14T01:21:15.822000Z,43.1739,-126.0453,10.0,4.2,mb,UO,IRIS-DMC,LOKI,UO.LOKI.HH,"Salem, OR, USA",45.06207,-123.10753,159.3,100,229.29,315.11,314.89,UO.LOKI..HHE.mseed,314.53,0.25,314.37,0.26,,,,,,10.15315,0.78125,10.15315,0.78125,,,0.00035465367,0.00031778174,-0.00035554737,-0.00035655999,-0.00035719011,-0.00036076136,-0.00037935286,-0.00066621368,0.00060852398,0.00073993305,0.00076977452,0.0011601635,0.00073491951,0.00080171878,0.00080718688,0.0004099276,-0.00013035535,-7.2614711e-05,-2.0276935e-05,-1.1012025e-05,-7.402177e-06,-3.7144333e-06,-2.3622673e-06,,545.0,190.0,1472.0
us7000h21e,2022-04-14T01:21:15.822000Z,43.1739,-126.0453,10.0,4.2,mb,UO,IRIS-DMC,MARQ,UO.MARQ.HH,"Marquam, OR, USA",45.06592,-122.66854,159.0,100,233.31,342.37,342.03,UO.MARQ..HHZ.mseed,341.78,0.25,341.64,0.26,,,,,,11.66291,0.68012,11.66291,0.68012,,,0.000394248,0.00037077528,-0.00039533492,-0.00039619002,-0.00040345678,-0.00042440126,-0.00059562938,-0.0011957756,0.0012625911,0.0010895791,0.0011149113,0.00097361839,0.0011282193,0.0013866488,0.00095554726,0.00046259961,-0.00015082823,-6.8149891e-05,-2.3576281e-05,-1.2695886e-05,-8.3437235e-06,-4.3223265e-06,-2.8671117e-06,,495.0,61.0,310.0
us7000h21e,2022-04-14T01:21:15.822000Z,43.1739,-126.0453,10.0,4.2,mb,UO,IRIS-DMC,MINN,UO.MINN.HH,"McMinnville, OR, USA",45.2115,-123.2641,222.0,100,225.46,317.29,317.15,UO.MINN..HHE.mseed,316.72,0.25,316.56,0.26,,,,,,7.966,0.86685,7.966,0.86685,,,0.00078517075,0.00053747086,-0.00078960004,-0.00079357378,-0.0008004249,-0.00082249419,-0.00087057877,-0.0011208156,-0.002245882,0.0023868866,0.0027179989,0.0027050008,0.0014906802,0.0016196766,0.0011581209,-0.00045090357,-0.00011005454,-5.2266774e-05,-2.3258835e-05,-1.3559322e-05,-9.3616968e-06,-5.4225982e-06,-3.8231545e-06,,600.0,39.0,37.0
us7000h21e,2022-04-14T01:21:15.822000Z,43.1739,-126.0453,10.0,4.2,mb,UO,IRIS-DMC,PF27,UO.PF27.HH,"Portland, OR, USA",45.54469,-122.76002,332.0,100,225.99,371.41,371.18,UO.PF27..HHN.mseed,370.81,0.25,370.68,0.26,,,,,,6.47041,0.75464,6.47041,0.75464,,,0.0007840659,0.00032473935,-0.00079163461,-0.00079952101,-0.0008131622,-0.00086264062,-0.001245151,-0.0026591074,-0.003326488,0.0034155173,0.0021708956,0.001603287,0.00087251276,0.00068260313,0.00081476241,0.00042525942,-8.7127679e-05,-4.2412482e-05,-1.4740845e-05,-8.5164217e-06,-5.872351e-06,-3.3198062e-06,-2.3210243e-06,,344.0,162.0,2160.0
us7000h21e,2022-04-14T01:21:15.822000Z,43.1739,-126.0453,10.0,4.2,mb,UW,IRIS-DMC,LCCR,UW.LCCR.HH,"Clarks, OR, USA",45.2059,-122.4784,271.0,100,232.88,363.67,363.31,UW.LCCR..HHN.mseed,363.07,0.25,362.94,0.26,,,,,,11.26563,0.65695,11.26563,0.65695,,,0.0014378569,0.00081371407,-0.0014470708,-0.0014586779,-0.0014781632,-0.0015316689,-0.0017102254,-0.0026553089,0.0036655944,0.0045043584,0.0041442832,0.0038564523,0.0029517654,0.0028363314,0.0020012623,0.00094904624,-0.00031440505,-0.00013453233,-4.2211956e-05,-2.3133251e-05,-1.521328e-05,-8.064759e-06,-5.598527e-06,,464.0,218.0,363.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,GS,IRIS-DMC,TAUL2,GS.TAUL2.HH,"Forest Grove Fire Dept, Forest Grove, OR, USA",45.51891,-123.10994,57.5,100,225.96,356.53,356.3,GS.TAUL2..HHE.mseed,355.76,0.39,355.62,0.39,,,,,,17.0755,0.03831,17.0755,0.03831,,,0.0058254091,0.00108708,-0.0059977803,-0.0063891267,-0.0074387743,-0.01301572,0.028845645,0.014346148,0.005231333,0.0070851877,0.003490341,0.004052532,0.0015253583,0.0021264704,0.0015371296,0.0013508067,0.00057712439,0.00098901792,0.00029412027,0.00014934788,0.00017415474,0.00012660548,0.00010970135,,301.0,219.0,4771.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,GS,IRIS-DMC,TAUL4,GS.TAUL4.HH,"Twin Oaks Nursery, Hillsboro, OR, USA",45.43979,-122.94233,55.5,100,228.53,360.18,359.9,GS.TAUL4..HHE.mseed,359.41,0.39,359.27,0.39,,,,,,5.83146,0.05055,5.83146,0.05055,,,0.00047364199,0.00073693851,-0.00047496841,-0.00047714986,-0.00048094683,-0.00049130385,-0.00052907668,-0.00059907857,-0.0011011807,-0.0015530582,0.0013298478,0.0011882032,0.0010988799,0.0014873947,0.00100376,0.0014377835,0.00057144757,0.00039100145,0.00015849187,0.00010322891,0.00012041652,0.00017823783,0.00012937921,,255.0,183.0,3450.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,GS,IRIS-DMC,TAUL6,GS.TAUL6.HH,"Scott land and timber, Gaston, OR, USA",45.51379,-123.2353,246.5,100,224.82,349.16,348.97,GS.TAUL6..HHZ.mseed,348.39,0.39,348.25,0.39,,,,,,14.86509,0.01915,14.86509,0.01915,,,0.00053801408,0.00035431957,-0.00055012932,-0.00056883558,-0.00060473974,-0.00077640125,-0.0017846175,0.0018014092,0.0017575841,0.0012423893,0.00058011503,0.00050647515,0.00052028542,0.00076219135,0.00052055871,0.00031718872,0.00015426624,0.0002113366,9.1796405e-05,4.2737367e-05,4.3150058e-05,6.4908632e-05,6.2949559e-05,,464.0,90.0,-1e+20
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,GS,IRIS-DMC,TAUL7,GS.TAUL7.HH,"Plumper Pumpkin Patch, Portland, OR, USA",45.60883,-122.86973,181.5,100,227.01,377.01,376.74,GS.TAUL7..HHN.mseed,376.23,0.39,376.1,0.39,,,,,,8.24692,0.02709,8.24692,0.02709,,,0.00069535405,0.00047210422,-0.00070717573,-0.00071635477,-0.00073146056,-0.0007892024,-0.00094999999,-0.0014731715,-0.0031413412,0.0025374152,0.0013113016,0.00065575179,0.0003829667,0.00049869276,0.00021389506,0.00018227358,0.00012325787,0.00016599443,0.00013958459,0.00011597669,0.00013133074,0.00015490825,9.7962886e-05,,515.0,173.0,1718.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,UO,IRIS-DMC,GROV,UO.GROV.HH,"Forest Grove, OR, USA",45.53767,-123.15748,99.0,100,225.27,355.33,355.13,UO.GROV..HHN.mseed,354.56,0.39,354.43,0.39,,,,,,12.0742,0.02617,12.0742,0.02617,,,0.0013048938,0.00103261,-0.0013143481,-0.0013247986,-0.0013398439,-0.0014054606,-0.0016570476,-0.0023402401,0.0050385827,0.0057962391,0.0036995615,0.00328027,0.0019888731,0.0025811751,0.0020220818,0.001384712,0.00042315152,0.00072089275,0.00029959228,0.0001928553,0.00020434451,0.00017654831,0.00014357791,,344.0,150.0,2095.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,UO,IRIS-DMC,KUHN,UO.KUHN.HH,"Scappoose, OR, USA",45.78521,-122.89579,90.8,100,224.68,389.21,388.97,UO.KUHN..HHZ.mseed,388.43,0.39,388.3,0.39,,,,,,8.83883,0.037,8.83883,0.037,,,0.00070346647,0.00061527456,-0.0007078911,-0.00071652316,-0.00073145936,-0.00078640527,-0.00093811092,-0.0014748335,0.002090409,0.0035388176,0.0021233245,0.0015924235,0.0007954438,0.00077579294,0.00036872831,0.00031731057,0.00026851473,0.00055253589,0.00021970911,0.00020920763,0.00020974089,0.00015939248,0.00010355131,,344.0,154.0,1775.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,UO,IRIS-DMC,LOKI,UO.LOKI.HH,"Salem, OR, USA",45.06207,-123.10753,159.3,100,232.45,323.45,323.16,UO.LOKI..HHE.mseed,322.7,0.39,322.54,0.39,,,,,,9.8073,0.04106,9.8073,0.04106,,,0.00036298047,0.00088834545,-0.00036324877,-0.00036469316,-0.00036714386,-0.00037735049,-0.00051425584,-0.00095645078,0.0008226321,0.00075921765,0.00061905237,0.00055006731,0.00058730193,0.00082323681,0.00053399293,0.00045445877,0.0005591068,0.00098932796,0.00035626632,0.00026800779,0.00024330347,0.00028032923,0.00015976046,,545.0,190.0,1472.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,UO,IRIS-DMC,MARQ,UO.MARQ.HH,"Marquam, OR, USA",45.06592,-122.66854,159.0,100,236.13,351.78,351.37,UO.MARQ..HHZ.mseed,351.02,0.39,350.88,0.39,,,,,,26.79434,0.02617,26.79434,0.02617,,,0.00051255756,0.00053798178,-0.00051892157,-0.00054792738,-0.00058699186,0.00097304177,0.0016558842,0.0015230224,0.0013415515,0.0014331305,0.00071955559,0.00070807227,0.0011249617,0.0016694782,0.00065524151,0.00038068091,0.0002585581,0.00033956383,0.00018214283,0.00012516542,0.00011651196,0.00013724556,0.00012591064,,495.0,61.0,310.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,UO,IRIS-DMC,MINN,UO.MINN.HH,"McMinnville, OR, USA",45.2115,-123.2641,222.0,100,228.69,324.48,324.26,UO.MINN..HHE.mseed,323.73,0.39,323.57,0.39,,,,,,11.66291,0.01668,11.66291,0.01668,,,0.0012985342,0.00087689102,-0.001308341,-0.0013178159,-0.0013355116,-0.0014003228,-0.0018349168,-0.0025717098,0.0037979165,0.004024013,0.0022871285,0.0021247539,0.0015229263,0.0027306753,0.00092501706,0.00055865336,0.00032252049,0.00037335744,0.00019946752,0.00011271793,0.00010789028,0.00014099561,9.6686709e-05,,600.0,39.0,37.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,UO,IRIS-DMC,PF22,UO.PF22.HN,"Portland, OR, USA",45.59001,-122.75693,42.0,200,228.22,382.1,381.79,UO.PF22..HNZ.mseed,381.32,0.39,381.19,0.39,,,,,,6.98304,0.09587,6.98304,0.09587,,,0.0036530978,0.001606437,-0.0036664134,-0.003698462,-0.0037566642,-0.0039628089,-0.0049174744,-0.0069103467,-0.012169495,0.0098679477,0.019517128,0.014904889,0.0038670822,0.0027871933,0.0021925165,0.0012598046,0.00033225488,0.00040365301,0.00016944506,0.00019396391,0.00025942124,0.00021340392,-0.00011809693,,211.0,176.0,1797.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,UO,IRIS-DMC,SAUVY,UO.SAUVY.HN,"Portland, OR, USA",45.65675,-122.83434,15.6,200,226.74,382.66,382.38,UO.SAUVY..HNZ.mseed,381.89,0.39,381.76,0.39,,,,,,20.40036,0.09948,20.40036,0.09948,,,0.0047827744,0.00088209967,-0.0049019172,-0.0052180662,-0.0059067676,-0.01060788,0.02126282,0.015097904,0.0043760082,0.0042100367,0.0034957798,0.0027300372,0.0019283183,0.0019173485,0.001352866,0.0022166181,0.00044482261,0.00054728592,0.00022903407,0.00020420244,0.00015836816,0.00016945064,-9.5314124e-05,,120.0,223.0,1403.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,UW,IRIS-DMC,CCFR,UW.CCFR.HN,"Clark-Cowlitz Fire Station 22, Battle Ground, WA, USA",45.83798,-122.55889,118.4,200,226.93,412.08,411.75,UW.CCFR..HNE.mseed,411.29,0.39,411.17,0.39,,,,,,6.98304,0.09587,6.98304,0.09587,,,0.0010722548,0.00093987483,-0.0010772552,-0.0010841205,-0.0010976839,-0.0011527618,-0.001260202,-0.0014450651,-0.002872922,0.0040864255,0.0028980915,0.0023007878,0.0019248674,0.0020831749,0.0015788685,0.001084506,0.0007990044,0.0011002568,0.0003532367,0.00016642449,0.00015057582,0.00010852446,-6.4598936e-05,,515.0,125.0,752.0
us7000i88d,2022-09-15T09:21:38.195000Z,43.2436,-126.2653,10.0,4.4,mb,UW,IRIS-DMC,LCCR,UW.LCCR.HH,"Clarks, OR, USA",45.2059,-122.4784,271.0,100,235.56,372.89,372.45,UW.LCCR..HHN.mseed,372.12,0.39,371.99,0.39,,,,,,17.67767,0.05055,17.67767,0.05055,,,0.0010844854,0.00095814326,-0.0011007132,-0.0011231311,-0.0011557879,-0.0013051736,0.0025786423,0.0025800763,0.0025614373,0.0048823566,0.0022261865,0.0018440936,0.0019339222,0.002872521,0.001586714,0.0013834029,0.00071961283,0.0010027434,0.00024953599,0.00014879851,0.0001251038,0.00012788333,0.00012246835,,464.0,218.0,363.0
us7000iqsk,2022-11-18T15:42:45.032000Z,43.3741,-126.6356,10.0,4.4,mb,UO,IRIS-DMC,GROV,UO.GROV.HH,"Forest Grove, OR, USA",45.53767,-123.15748,99.0,100,230.25,366.58,366.25,UO.GROV..HHN.mseed,365.81,0.39,365.68,0.39,,,,,,10.88188,0.36447,10.88188,0.36447,,,0.0027137908,0.0011560359,-0.002724311,-0.002739847,-0.0027678481,-0.0028549185,-0.0031252075,-0.0038640558,0.0072054614,0.0092491296,0.0094812199,0.0090198354,0.0062238783,0.0038171569,0.0014058763,0.00067969712,0.00043784374,0.00049247371,-9.5403983e-05,-3.9376517e-05,-2.2636826e-05,-1.2089913e-05,-8.6042055e-06,,344.0,150.0,2095.0
us7000iqsk,2022-11-18T15:42:45.032000Z,43.3741,-126.6356,10.0,4.4,mb,UO,IRIS-DMC,KUHN,UO.KUHN.HH,"Scappoose, OR, USA",45.78521,-122.89579,90.8,100,229.27,399.93,399.56,UO.KUHN..HHZ.mseed,399.14,0.39,399.02,0.39,,,,,,5.63282,0.37732,5.63282,0.37732,,,0.001411336,0.00065292766,-0.0014206376,-0.0014270453,-0.0014377442,-0.0014769021,-0.0015673429,-0.001681346,-0.0028376996,-0.005961391,0.0071064951,0.0060771581,0.0025767882,0.0012897295,0.00049368867,0.00035196051,0.00020973863,0.0003568385,-7.1222934e-05,-3.1271646e-05,-1.6248323e-05,-7.719107e-06,-5.3107633e-06,,344.0,154.0,1775.0
us7000iqsk,2022-11-18T15:42:45.032000Z,43.3741,-126.6356,10.0,4.4,mb,UO,IRIS-DMC,LOKI,UO.LOKI.HH,"Salem, OR, USA",45.06207,-123.10753,159.3,100,237.61,338.57,338.16,UO.LOKI..HHE.mseed,337.81,0.39,337.67,0.39,,,,,,11.66291,0.34006,11.66291,0.34006,,,0.00069011724,0.00049820898,-0.00069683663,-0.00071054889,-0.00073910985,-0.00083277819,-0.0012433011,-0.0028812756,0.0024180704,0.0020295649,0.001603758,0.0014636933,0.0013713157,0.00064207159,0.00053280551,0.00039913438,0.00041819325,0.00077553073,-0.00014083076,-6.4720079e-05,-3.4080371e-05,-1.2768198e-05,-7.2397861e-06,,545.0,190.0,1472.0
us7000iqsk,2022-11-18T15:42:45.032000Z,43.3741,-126.6356,10.0,4.4,mb,UO,IRIS-DMC,MARQ,UO.MARQ.HH,"Marquam, OR, USA",45.06592,-122.66854,159.0,100,240.73,368.49,367.95,UO.MARQ..HHZ.mseed,367.71,0.39,367.58,0.39,,,,,,25.88162,0.32848,25.88162,0.32848,,,0.0017180524,0.00064366667,-0.0017401381,-0.0017861165,-0.0018391249,0.0021192387,0.0034046921,0.0062751484,0.0053412852,0.0031209172,0.0032280155,0.0030169003,0.0033423023,0.0026081507,0.001502633,0.00061293248,0.00035536575,0.00031070814,-0.00010062945,-3.9650596e-05,-2.1810933e-05,-9.5498753e-06,-5.8406506e-06,,495.0,61.0,310.0
us7000iqsk,2022-11-18T15:42:45.032000Z,43.3741,-126.6356,10.0,4.4,mb,UO,IRIS-DMC,PF27,UO.PF27.HH,"Portland, OR, USA",45.54469,-122.76002,332.0,100,233.34,391.47,391.03,UO.PF27..HHN.mseed,390.69,0.39,390.56,0.39,,,,,,5.2556,0.35205,5.2556,0.35205,,,0.00089858388,0.00044590767,-0.00090273009,-0.00090963206,-0.00092115051,-0.00095605218,-0.0014119222,-0.0018720487,-0.0023909109,-0.0035352762,0.0033184141,0.0025420973,0.001986792,0.0013671809,0.00060109969,0.00048210611,0.00024137124,0.00022684396,-7.886441e-05,-2.7523099e-05,-1.5860594e-05,-6.0619591e-06,-3.5379e-06,,344.0,162.0,2160.0
us7000iqsk,2022-11-18T15:42:45.032000Z,43.3741,-126.6356,10.0,4.4,mb,UW,IRIS-DMC,LCCR,UW.LCCR.HH,"Clarks, OR, USA",45.2059,-122.4784,271.0,100,239.94,389.19,388.62,UW.LCCR..HHN.mseed,388.4,0.39,388.28,0.39,,,,,,12.5,0.27621,12.5,0.27621,,,0.0039369536,0.0015793356,-0.0039586363,-0.0040072563,-0.0040863464,-0.0043970909,-0.0061088954,-0.0091319163,0.010971092,0.013219092,0.01133704,0.0085819698,0.0048286616,0.0039652745,0.0030922612,0.0013532169,0.00089375487,0.0010530242,-0.00019336479,-8.7791479e-05,-4.7909281e-05,-2.1370575e-05,-1.4521508e-05,,464.0,218.0,363.0
usb000iiju,2013-07-20T17:20:57.720000Z,43.294,-126.431,15.6,4.6,mwr,TA,IRIS-DMC,G03D,TA.G03D.BH,"McMinnville, OR, USA",45.2115,-123.2641,222.0,40,231.0,330.66,330.61,TA.G03D..BHE.mseed,329.92,0.58,329.54,0.6,,,,,,10.32876,0.46822,10.32876,0.46822,,,0.00084584398,0.00048214047,-0.00087603994,-0.00088359204,-0.00089451307,-0.00093491698,-0.0011026357,-0.0015645602,0.0024723157,0.0032935124,0.0023371066,0.0016919735,0.0013804856,0.0017045139,0.00084255351,0.00038359954,0.0001831001,-0.00014537808,-5.0378263e-05,-2.0615525e-05,-1.2520456e-05,-6.3013443e-06,-4.2012344e-06,,600.0,39.0,37.0
usb000iiju,2013-07-20T17:20:57.720000Z,43.294,-126.431,15.6,4.6,mwr,UW,IRIS-DMC,LCCR,UW.LCCR.HH,"Clarks, OR, USA",45.2059,-122.4784,271.0,100,237.45,380.44,380.14,UW.LCCR..HHN.mseed,379.64,0.59,379.33,0.6,,,,,,13.86962,0.36447,13.86962,0.36447,,,0.00081563226,0.00068194226,-0.00082499429,-0.00083206394,-0.00084587004,-0.00093948818,-0.0014559708,0.0022314155,0.0019082038,0.0032912302,0.002193078,0.0018109636,0.0016532656,0.0023331366,0.0015189293,0.00090953235,0.0004384672,0.00056146285,-0.00010900948,-3.9743046e-05,-2.4394698e-05,-9.3812172e-06,-5.3908716e-06,,464.0,218.0,363.0
